"ACTIVE_RESULT_DEVICE";"DELETING";"AFTER";"200";"DESCRIPTION";-100;"APPLICATION";"Sync to pwel_result";
"ACTIVE_RESULT_DEVICE";"INSERTING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Sync to pwel_result";
"ACTIVE_RESULT_WELL";"DELETING";"BEFORE";"900";"DESCRIPTION";-100;"APPLICATION";"To remove valid DIACS well bore interval from ACTIVE_RESULT_WBI";
"ACTIVE_RESULT_WELL";"INSERTING";"AFTER";"800";"DESCRIPTION";-100;"APPLICATION";"To insert valid DIACS well bore interval into ACTIVE_RESULT_WBI";
"ACTIVE_RESULT_WELL";"INSERTING";"AFTER";"920";"DESCRIPTION";-100;"APPLICATION";"Sync to pwel_result";
"ACTIVE_RESULT_WELL";"INSERTING OR UPDATING";"AFTER";"910";"DESCRIPTION";-100;"APPLICATION";"Set production day";
"BALANCE";"INSERTING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Generate code";
"BANK_ACCOUNT";"INSERTING";"AFTER";"1000";"DESCRIPTION";-100;"APPLICATION";"Check Vendor / Customer";
"BANK_ACCOUNT";"UPDATING";"AFTER";"1010";"DESCRIPTION";-100;"APPLICATION";"Check Vendor / Customer";
"CALC_RULE";"INSERTING OR UPDATING";"BEFORE";"3000";"DESCRIPTION";-100;"APPLICATION";"Set code in calc_rule version";
"CARGO_NOM_DETAIL";"UPDATING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Will do post validation and instantiation when cargo status changes";
"CARGO_STATUS";"UPDATING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Will do post validation and instantiation when cargo status changes";
"CARGO_STOR_BATCH";"DELETING";"BEFORE";"200";"DESCRIPTION";-100;"APPLICATION";"Delete measuremnt items";
"CARGO_STOR_BATCH";"INSERTING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Instansiates measurment items for storage";
"CARGO_STR_BTH_ULD";"DELETING";"BEFORE";"200";"DESCRIPTION";-100;"APPLICATION";"Delete measurement items";
"CARGO_STR_BTH_ULD";"INSERTING";"AFTER";"100";"DESCRIPTION";-100;"APPLICATION";"Instansiates measurment items for storage";
"CHILLER";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CNTR_DERIVED_PRICE_SETUP";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";-100;"APPLICATION";"Validate Insert or Update";
"CNTR_TEMPLATE_ATTRIBUTE";"DELETING";"BEFORE";"100";"DESCRIPTION";-100;"APPLICATION";"Validates deletion of an attribute";
"CNTR_TEMPLATE_ATTRIBUTE";"UPDATING OR INSERTING";"BEFORE";"200";"DESCRIPTION";-100;"APPLICATION";"Prompt error message for time span is not equal to DAY";
"CNTR_TEMPLATE_ATTRIBUTE";"UPDATING OR INSERTING";"BEFORE";"300";"DESCRIPTION";-100;"APPLICATION";"Prompt error message for attribute type is user exit";
"CO2_REMOVAL_UNIT";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"COLLECTION_POINT_CONN_2";"INSERTING";"BEFORE";"100";"DESCRIPTION";-100;"APPLICATION";"Setting parent group type ";
"COMPRESSOR";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CONDENSATE_SURGE_DRUM";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CONST_STD_CV_IDEAL_MASS";"INSERTING";"BEFORE";"1200";"DESCRIPTION";-100;"APPLICATION";"set method";
"CONST_STD_CV_IDEAL_MOL";"INSERTING";"BEFORE";"1200";"DESCRIPTION";-100;"APPLICATION";"set method";
"CONTRACT_CUST_PARTIES";"INSERTING";"BEFORE";"2000";"DESCRIPTION";-100;"APPLICATION";"Validates that the user only has inserted ONE record into Vendor/Customer Split. May be removed in later release.";
"CONTRACT_PARTIES";"INSERTING";"AFTER";"700";"DESCRIPTION";-100;"APPLICATION";"Inserting child record";
"CONTRACT_PRICE_LIST";"INSERTING";"AFTER";"20";"DESCRIPTION";-100;"APPLICATION";"Creating a row for each price concept element";
"CONTRACT_TEXT_ITEM";"INSERTING";"BEFORE";"100";"DESCRIPTION";-100;"APPLICATION";"Set code as assign id";
"CONTRACT_VEND_PARTIES";"INSERTING";"BEFORE";"2000";"DESCRIPTION";-100;"APPLICATION";"Validates that the user only has inserted ONE record into Vendor/Customer Split. May be changed/removed in later release.";
"CO_GEN_UNIT";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CTRL_SAFETY_SYSTEM";"UPDATING";"AFTER";"3000";"DESCRIPTION";-100;"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"DEFER_EVENT_CORR_ACTION";"INSERTING";"BEFORE";"3000";"DESCRIPTION";-100;"APPLICATION";"Check if action is overlapping or not";
"DEFER_EVENT_CORR_ACTION";"UPDATING";"AFTER";"3100";"DESCRIPTION";-100;"APPLICATION";"Check if action is overlapping or not";
"DEFER_LOW_AFF_WELL_LONG";"DELETING";"BEFORE";"3200";"DESCRIPTION";-100;"APPLICATION";"Delete calculated data for this well when deleing it";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING";"BEFORE";"3000";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3500";"DESCRIPTION";-100;"APPLICATION";"Check if the low rate is greater than the potential rate";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3600";"DESCRIPTION";-100;"APPLICATION";"Set the parent end_date to max(end_date) if end_date is not null";
"DEFER_LOW_AFF_WELL_LONG";"INSERTING OR UPDATING";"BEFORE";"3400";"DESCRIPTION";-100;"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"AFTER";"3100";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_LONG";"UPDATING";"BEFORE";"3300";"DESCRIPTION";-100;"APPLICATION";"Delete calculated data for this well when changing start or end date";
"DEFER_LOW_AFF_WELL_SHORT";"DELETING";"BEFORE";"3200";"DESCRIPTION";-100;"APPLICATION";"Delete calculated data for this well when deleing it";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING";"BEFORE";"3000";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3500";"DESCRIPTION";-100;"APPLICATION";"Check if low loss rate is greater  than the potential rate";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"AFTER";"3600";"DESCRIPTION";-100;"APPLICATION";"Set the parent end_date to max(end_date) if end_date is not null ";
"DEFER_LOW_AFF_WELL_SHORT";"INSERTING OR UPDATING";"BEFORE";"3400";"DESCRIPTION";-100;"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"AFTER";"3100";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_LOW_AFF_WELL_SHORT";"UPDATING";"BEFORE";"3300";"DESCRIPTION";-100;"APPLICATION";"Delete calculated data for this well when changing start or end date";
"DEFER_LOW_EVENT_LONG";"INSERTING";"AFTER";"3200";"DESCRIPTION";-100;"APPLICATION";"Insterts wells from operational model or from deferment group";
"DEFER_LOW_EVENT_LONG";"INSERTING OR UPDATING";"AFTER";"3300";"DESCRIPTION";-100;"APPLICATION";"Update start date to well information section if it is null or empty or equal to parent old value. Update end date to well information section if it is null or empty or equal to parent old value.";
"DEFER_LOW_EVENT_LONG";"INSERTING OR UPDATING";"BEFORE";"3100";"DESCRIPTION";-100;"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_EVENT_SHORT";"INSERTING";"AFTER";"3200";"DESCRIPTION";-100;"APPLICATION";"Insterts wells from operational model or from deferment group";
"DEFER_LOW_EVENT_SHORT";"INSERTING OR UPDATING";"AFTER";"3300";"DESCRIPTION";-100;"APPLICATION";"Update start date to well information section if it is null or empty or equal to parent old value. Update end date to well information section if it is null or empty or equal to parent old value.";
"DEFER_LOW_EVENT_SHORT";"INSERTING OR UPDATING";"BEFORE";"3100";"DESCRIPTION";-100;"APPLICATION";"Check for well status = open before allow operation";
"DEFER_LOW_OFF";"INSERTING OR UPDATING";"AFTER";"3300";"DESCRIPTION";-100;"APPLICATION";"Update end date to well information section if it is null or empty or equal to parent old value.";
"DEFER_OFF_AFF_WELL_LONG";"DELETING";"BEFORE";"3200";"DESCRIPTION";-100;"APPLICATION";"Delete calculated data for this well when deleing it";
"DEFER_OFF_AFF_WELL_LONG";"INSERTING";"BEFORE";"3000";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
"DEFER_OFF_AFF_WELL_LONG";"INSERTING OR UPDATING";"AFTER";"3400";"DESCRIPTION";-100;"APPLICATION";"Set the parent end_date to max(end_date) if end_date is not null";
"DEFER_OFF_AFF_WELL_LONG";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";-100;"APPLICATION";"Check for well status = open before allow operation";
"DEFER_OFF_AFF_WELL_LONG";"UPDATING";"AFTER";"3100";"DESCRIPTION";-100;"APPLICATION";"Check if the same well already exists for this event in given period";
